sha,commit/committer/date,commit/message,committer/login,committer/id,InsertQuery,,,,,
2acf23a0679125e963b86d02f1d1b81ff218471f,2016-03-01T03:59:35Z,authentication of meetup,shifalijain,13879303,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('2acf23a0679125e963b86d02f1d1b81ff218471f','13879303','shifalijain','2016-03-01T03:59:35Z','authentication of meetup');"
9e37ef717af0b18ce36298d2340f7e632665075b,2016-03-01T03:48:23Z,meetup setup and layout,nishtha02,11819791,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('9e37ef717af0b18ce36298d2340f7e632665075b','11819791','nishtha02','2016-03-01T03:48:23Z','meetup setup and layout');"
bfc36c0dc8c9680d26b65fdae10fbcbcece3765b,2016-03-01T02:58:32Z,added facebook sdk and login,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('bfc36c0dc8c9680d26b65fdae10fbcbcece3765b','14206806','shivamgulati1991','2016-03-01T02:58:32Z','added facebook sdk and login');"
6d69bdd86d7e7bd7fd918b53c963db6d8bfc53bf,2016-03-01T02:57:24Z,setup facebook sdk,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('6d69bdd86d7e7bd7fd918b53c963db6d8bfc53bf','14206806','shivamgulati1991','2016-03-01T02:57:24Z','setup facebook sdk');"
c0e27303aab58e92569fe3f298d2b0bbe6ff90b4,2016-03-01T02:55:09Z,connected google sdk for calendar,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('c0e27303aab58e92569fe3f298d2b0bbe6ff90b4','14206806','shivamgulati1991','2016-03-01T02:55:09Z','connected google sdk for calendar');"
2ecdc2b60f0c1a72154198d91cb86e51171458ed,2016-02-29T21:20:42Z,UI changes,priysha,16611558,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('2ecdc2b60f0c1a72154198d91cb86e51171458ed','16611558','priysha','2016-02-29T21:20:42Z','UI changes');"
66a9b8494b547727a0c58688630f44c05ced3f5a,2016-02-29T21:17:50Z,fixes,priysha,16611558,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('66a9b8494b547727a0c58688630f44c05ced3f5a','16611558','priysha','2016-02-29T21:17:50Z','fixes');"
d61ca0391e5a6d30ec80fde6be6d7da2d5c760d6,2016-02-29T21:09:34Z,added subscribe by id option,priysha,16611558,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('d61ca0391e5a6d30ec80fde6be6d7da2d5c760d6','16611558','priysha','2016-02-29T21:09:34Z','added subscribe by id option');"
9c6ba6237d39aa76e3bbb051aa239e6f9bdb4f9a,2016-02-29T06:59:32Z,setup calendar with google events,shifalijain,13879303,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('9c6ba6237d39aa76e3bbb051aa239e6f9bdb4f9a','13879303','shifalijain','2016-02-29T06:59:32Z','setup calendar with google events');"
5ea14261108f79785cad07492faf2a2736443b84,2016-02-29T06:51:30Z,fix,nishtha02,11819791,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('5ea14261108f79785cad07492faf2a2736443b84','11819791','nishtha02','2016-02-29T06:51:30Z','fix');"
04a636aca7cec7ec48af165b07ca599ff775ff17,2016-02-29T04:18:50Z,bug fix for picking calendar,priysha,16611558,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('04a636aca7cec7ec48af165b07ca599ff775ff17','16611558','priysha','2016-02-29T04:18:50Z','bug fix for picking calendar');"
55c3ba009b7dd55bbae368301b4750767b12f285,2016-02-29T01:06:32Z,added user calendar view,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('55c3ba009b7dd55bbae368301b4750767b12f285','14206806','shivamgulati1991','2016-02-29T01:06:32Z','added user calendar view');"
9704a674b2444dcff3ee4e7edbb9033e3310ea9d,2016-02-28T23:26:39Z,add event creation on UI,priysha,16611558,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('9704a674b2444dcff3ee4e7edbb9033e3310ea9d','16611558','priysha','2016-02-28T23:26:39Z','add event creation on UI');"
e17d1b8fb1c1bbdbacec228121b3b1a2edf2b4f2,2016-02-28T22:40:43Z,improved layout,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('e17d1b8fb1c1bbdbacec228121b3b1a2edf2b4f2','14206806','shivamgulati1991','2016-02-28T22:40:43Z','improved layout');"
2888c42cf7498edcda79406093b52f9cd05bbc24,2016-02-28T19:38:30Z,embedded google analytics,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('2888c42cf7498edcda79406093b52f9cd05bbc24','14206806','shivamgulati1991','2016-02-28T19:38:30Z','embedded google analytics');"
138292c71a790db3f3adb81e5985d9872aeeb8f7,2016-02-28T16:13:52Z,api meetup setup,shifalijain,13879303,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('138292c71a790db3f3adb81e5985d9872aeeb8f7','13879303','shifalijain','2016-02-28T16:13:52Z','api meetup setup');"
e4f98e054d455a8d6567c06deed734e3633adc01,2016-02-28T05:26:58Z,user can input dates to extract reports,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('e4f98e054d455a8d6567c06deed734e3633adc01','14206806','shivamgulati1991','2016-02-28T05:26:58Z','user can input dates to extract reports');"
1b188b22bf98d69a2a6fd9e6c2ddecd534105e3b,2016-02-28T04:05:07Z,calendar view update,ngarg02,14865501,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('1b188b22bf98d69a2a6fd9e6c2ddecd534105e3b','14865501','ngarg02','2016-02-28T04:05:07Z','calendar view update');"
494b3d0b3de5c3dccd89d4cb5f4708b676b1255a,2016-02-28T03:18:39Z,installable default trigger script added,priysha,16611558,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('494b3d0b3de5c3dccd89d4cb5f4708b676b1255a','16611558','priysha','2016-02-28T03:18:39Z','installable default trigger script added');"
34da5861de8dbb41731d96f45d1b17776437c08e,2016-02-28T01:43:07Z,get dates from user,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('34da5861de8dbb41731d96f45d1b17776437c08e','14206806','shivamgulati1991','2016-02-28T01:43:07Z','get dates from user');"
c61f4e265947dfc9d4ee8715c64cd36345377bdb,2016-02-28T01:10:35Z,added fb sdk,ngarg02,14865501,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('c61f4e265947dfc9d4ee8715c64cd36345377bdb','14865501','ngarg02','2016-02-28T01:10:35Z','added fb sdk');"
8f8e74c38cd1def5f7df6fa72486477e7411aa80,2016-02-27T23:53:20Z,Merge branch \'master\' of https://github.com/shivamgulati1991/CSC510-SE-group-i,priysha,16611558,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('8f8e74c38cd1def5f7df6fa72486477e7411aa80','16611558','priysha','2016-02-27T23:53:20Z','Merge branch \'master\' of https://github.com/shivamgulati1991/CSC510-SE-group-i');"
2198a5e5b2871349ca4e2b063d8f792da1d66a97,2016-02-27T23:32:27Z,added event creation option,priysha,16611558,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('2198a5e5b2871349ca4e2b063d8f792da1d66a97','16611558','priysha','2016-02-27T23:32:27Z','added event creation option');"
252c48f38c129fff30c906f5f83fc6d3356b1143,2016-02-27T23:16:01Z,Delete main,nishtha02,11819791,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('252c48f38c129fff30c906f5f83fc6d3356b1143','11819791','nishtha02','2016-02-27T23:16:01Z','Delete main');"
eed50f7e15bd85a188e23b9b9791d7dda748d678,2016-02-27T23:15:46Z,Create main,nishtha02,11819791,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('eed50f7e15bd85a188e23b9b9791d7dda748d678','11819791','nishtha02','2016-02-27T23:15:46Z','Create main');"
8d7524d175c8c7a0af0b245e407aee5ba9fd2e49,2016-02-24T02:59:24Z,Merge branch \'master\' of https://github.com/shivamgulati1991/CSC510-SE-group-i,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('8d7524d175c8c7a0af0b245e407aee5ba9fd2e49','14206806','shivamgulati1991','2016-02-24T02:59:24Z','Merge branch \'master\' of https://github.com/shivamgulati1991/CSC510-SE-group-i');"
37310e18cdd2db12a1d565d19536218327db63a6,2016-02-24T02:58:57Z,auto pick gmail id from login fix,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('37310e18cdd2db12a1d565d19536218327db63a6','14206806','shivamgulati1991','2016-02-24T02:58:57Z','auto pick gmail id from login fix');"
72e2fd8c446f4ae30030d5b8ca3c0ef1bdfb35b8,2016-02-24T02:37:48Z,Delete References,nishtha02,11819791,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('72e2fd8c446f4ae30030d5b8ca3c0ef1bdfb35b8','11819791','nishtha02','2016-02-24T02:37:48Z','Delete References');"
35cf64e2f74964f66761f80ad8baa2d30d187e5b,2016-02-24T01:35:05Z,Create References,nishtha02,11819791,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('35cf64e2f74964f66761f80ad8baa2d30d187e5b','11819791','nishtha02','2016-02-24T01:35:05Z','Create References');"
ff335e5583c528e6c9bedcb1ec06f8c6ac11b64c,2016-02-20T05:25:00Z,fixes to html,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('ff335e5583c528e6c9bedcb1ec06f8c6ac11b64c','14206806','shivamgulati1991','2016-02-20T05:25:00Z','fixes to html');"
e5a4a4c29880d7042c3127afdea8b2029d63bd00,2016-02-08T01:09:23Z,creation of index.html,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('e5a4a4c29880d7042c3127afdea8b2029d63bd00','14206806','shivamgulati1991','2016-02-08T01:09:23Z','creation of index.html');"
5a77ba75c3f1a0708f2508ecbb06b66698fbface,2016-02-08T00:22:54Z,fixes,priysha,16611558,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('5a77ba75c3f1a0708f2508ecbb06b66698fbface','16611558','priysha','2016-02-08T00:22:54Z','fixes');"
4977dcd3756e55564538dc126b18870d1cb34a24,2016-02-08T00:20:57Z,corrected function naming,priysha,16611558,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('4977dcd3756e55564538dc126b18870d1cb34a24','16611558','priysha','2016-02-08T00:20:57Z','corrected function naming');"
6b96219d0aa168e71d2ab32fee16b208c4de10f5,2016-02-08T00:17:10Z,Merge branch \'master\' of https://github.com/shivamgulati1991/CSC510-SE-group-i,priysha,16611558,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('6b96219d0aa168e71d2ab32fee16b208c4de10f5','16611558','priysha','2016-02-08T00:17:10Z','Merge branch \'master\' of https://github.com/shivamgulati1991/CSC510-SE-group-i');"
e2ab0100007f97b09670d43c487b5f7dcf9696b8,2016-02-08T00:16:38Z,fix report format for email,priysha,16611558,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('e2ab0100007f97b09670d43c487b5f7dcf9696b8','16611558','priysha','2016-02-08T00:16:38Z','fix report format for email');"
cc656195a7ff30c875066ea6149561cafdbb5131,2016-02-08T00:13:59Z,format email report fixes,priysha,16611558,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('cc656195a7ff30c875066ea6149561cafdbb5131','16611558','priysha','2016-02-08T00:13:59Z','format email report fixes');"
13938f0f971736c979e01e1f9c1752f772418e0e,2016-02-07T22:32:35Z,Update README.md,priysha,16611558,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('13938f0f971736c979e01e1f9c1752f772418e0e','16611558','priysha','2016-02-07T22:32:35Z','Update README.md');"
ea9f7fc926c6c2ac917247680b188c0ff1ed015f,2016-02-06T22:39:32Z,minor changes,priysha,16611558,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('ea9f7fc926c6c2ac917247680b188c0ff1ed015f','16611558','priysha','2016-02-06T22:39:32Z','minor changes');"
7891d862bf54ba6d1f90b5c4b5cc0e6023073265,2016-02-06T22:31:05Z,basic email setup,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('7891d862bf54ba6d1f90b5c4b5cc0e6023073265','14206806','shivamgulati1991','2016-02-06T22:31:05Z','basic email setup');"
c8c4a42720f4c4476ffcf145e1ce1ec7afb67f05,2016-02-06T22:26:33Z,Merge branch \'master\' of https://github.com/shivamgulati1991/CSC510-SE-group-i,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('c8c4a42720f4c4476ffcf145e1ce1ec7afb67f05','14206806','shivamgulati1991','2016-02-06T22:26:33Z','Merge branch \'master\' of https://github.com/shivamgulati1991/CSC510-SE-group-i');"
64aa1f1eaa5cb5b86204279eb820e559007d4c55,2016-02-06T22:25:46Z,Starting google script extraction script,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('64aa1f1eaa5cb5b86204279eb820e559007d4c55','14206806','shivamgulati1991','2016-02-06T22:25:46Z','Starting google script extraction script');"
fd049da1d88fd09f4ead39f137e730a0ce7c3c43,2016-02-05T00:55:14Z,Update README.md,nishtha02,11819791,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('fd049da1d88fd09f4ead39f137e730a0ce7c3c43','11819791','nishtha02','2016-02-05T00:55:14Z','Update README.md');"
8c0091d85a0bc779ac7cbd0af05761162be74da8,2016-02-05T00:54:48Z,Update README.md,nishtha02,11819791,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('8c0091d85a0bc779ac7cbd0af05761162be74da8','11819791','nishtha02','2016-02-05T00:54:48Z','Update README.md');"
7b812a5c73043d39314763fe15bb87cf16f5f9b7,2016-02-02T02:12:30Z,Corrected references,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('7b812a5c73043d39314763fe15bb87cf16f5f9b7','14206806','shivamgulati1991','2016-02-02T02:12:30Z','Corrected references');"
c461171c9c5e52c95ed745e7d84604e4d6536951,2016-02-01T10:18:52Z,Added project propasal report,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('c461171c9c5e52c95ed745e7d84604e4d6536951','14206806','shivamgulati1991','2016-02-01T10:18:52Z','Added project propasal report');"
90d55b2a8edc990051da2e1cbf89ba257da562c2,2016-02-01T10:14:35Z,Added project propasal report,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('90d55b2a8edc990051da2e1cbf89ba257da562c2','14206806','shivamgulati1991','2016-02-01T10:14:35Z','Added project propasal report');"
42d69fae40c4c267e28fc494f712981d077e1bc9,2016-01-24T03:27:43Z,Update README.md,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('42d69fae40c4c267e28fc494f712981d077e1bc9','14206806','shivamgulati1991','2016-01-24T03:27:43Z','Update README.md');"
e084b84f768378a88a3b6d607b0fb4b954e28853,2016-01-24T03:26:58Z,Create README.md,shivamgulati1991,14206806,"INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values (",);,',",","','","INSERT INTO COMMIT(COMMIT_ID,COMMIT_USER_ID,COMMIT_USER_NAME,COMMIT_TIMESTAMP,COMMIT_DESC) values ('e084b84f768378a88a3b6d607b0fb4b954e28853','14206806','shivamgulati1991','2016-01-24T03:26:58Z','Create README.md');"
,,,,,,,,,,
